productid,rawmaterialid,qtyinkg
91082,RM1102,80.15
91082,RM502,0.18
91082,RM200,3.6
91083,RM183,0.11
91083,RM700,0.35
91083,RM304,0.035
91083,RM1102,80.15
91083,RM505,0.985
91083,RM200,1.06
91084,RM183,0.003
91084,RM222,0.04
91084,RM700,0.12
91084,RM1102,80.15
91084,RM505,0.36
91084,RM200,11.0
91085,RM183,0.018
91085,RM300,0.01
91085,RM304,0.065
91085,RM1102,80.15
91085,RM517,0.12
91085,RM200,3.2
91275,RM183,0.655
91275,RM700,2.02
91275,RM300,1.34
91275,RM304,0.34
91275,RM1102,80.15
91275,RM505,0.77
91275,RM200,0.48
91281,RM183,0.82
91281,RM700,1.5
91281,RM300,0.8
91281,RM304,0.5
91281,RM1102,80.15
91281,RM505,1.25
91281,RM200,0.5
91284,RM183,0.112
91284,RM390,3.26
91284,RM300,0.685
91284,RM1102,80.15
91284,RM202,3.0
91285,RM183,0.04
91285,RM300,0.5
91285,RM304,0.5
91285,RM1102,80.15
91285,RM200,1.5
91286,RM183,0.05
91286,RM702,0.035
91286,RM390,0.6
91286,RM304,0.155
91286,RM1102,80.15
91286,RM517,0.95
91286,RM200,3.4
91287,RM183,0.43
91287,RM700,1.175
91287,RM304,0.15
91287,RM1102,80.15
91287,RM505,4.0
91287,RM200,1.5
91288,RM183,0.055
91288,RM702,0.03
91288,RM304,0.19
91288,RM1101,80.15
91288,RM505,0.75
91288,RM200,2.0
91289,RM183,0.075
91289,RM300,0.4
91289,RM304,0.5
91289,RM1101,80.15
91289,RM517,0.75
91289,RM200,1.8
91292,RM183,0.13
91292,RM702,0.18
91292,RM304,0.18
91292,RM1101,80.15
91292,RM517,0.64
91292,RM200,2.0
91293,RM183,0.028
91293,RM702,0.035
91293,RM304,0.13
91293,RM1101,80.15
91293,RM517,0.24
91293,RM200,2.0
91296,RM183,0.085
91296,RM702,0.015
91296,RM304,0.28
91296,RM1101,80.15
91296,RM517,0.85
91296,RM200,4.0
91298,RM183,0.2
91298,RM702,0.08
91298,RM300,0.02
91298,RM304,0.2
91298,RM1101,80.15
91298,RM517,0.28
91298,RM200,2.4
91299,RM183,0.04
91299,RM702,0.08
91299,RM304,0.16
91299,RM1101,80.15
91299,RM517,0.1
91299,RM200,3.2
91401,RM183,0.5
91401,RM300,0.4
91401,RM304,1.2
91401,RM1103,80.15
91401,RM502,1.0
91401,RM200,2.0
91402,RM183,0.56
91402,RM300,0.03
91402,RM304,0.93
91402,RM1103,80.15
91402,RM502,1.05
91402,RM200,0.54
91403,RM183,0.79
91403,RM300,0.44
91403,RM304,1.0
91403,RM1103,80.15
91403,RM517,1.74
91403,RM200,2.56
91404,RM183,0.245
91404,RM702,0.35
91404,RM304,1.2
91404,RM1103,80.15
91404,RM502,1.0
91404,RM200,2.5
91405,RM705,0.07
91405,RM302,0.06
91405,RM1103,80.15
91405,RM517,0.925
91405,RM200,5.0
91406,RM183,0.025
91406,RM705,0.06
91406,RM302,0.07
91406,RM1103,80.15
91406,RM517,1.0
91406,RM200,4.5
91407,RM183,0.035
91407,RM702,1.4
91407,RM304,0.45
91407,RM1103,80.15
91407,RM502,1.35
91407,RM517,1.8
91407,RM200,9.0
91408,RM183,0.006
91408,RM304,0.075
91408,RM1103,80.15
91408,RM517,1.4
91408,RM200,6.25
91501,RM183,0.11
91501,RM702,0.075
91501,RM300,0.1
91501,RM304,1.05
91501,RM1101,80.15
91501,RM502,0.875
91501,RM202,2.45
54003,RM200,0.285
91510,RM183,0.25
91510,RM304,0.65
91510,RM1103,80.15
91510,RM517,2.5
91510,RM200,1.0
91511,RM183,0.45
91511,RM705,0.1
91511,RM304,2.5
91511,RM1103,80.15
91511,RM517,3.0
91511,RM200,1.0
91512,RM183,0.7
91512,RM304,2.0
91512,RM1103,80.15
91512,RM517,3.2
91512,RM200,0.5
91513,RM183,0.105
91513,RM702,0.25
91513,RM313,0.4
91513,RM300,0.01
91513,RM1103,80.15
91513,RM517,2.75
91513,RM200,0.5
91514,RM050,20.0
91514,RM183,0.18
91514,RM100,0.5
91514,RM045,20.0
91514,RM102,0.2
91514,RM070,0.5
91514,RM061,2.0
91514,RM313,1.2
91514,RM517,4.0
91514,RM040,25.0
91514,RM200,3.0
91517,RM183,0.62
91517,RM304,0.75
91517,RM1103,80.15
91517,RM517,2.5
91517,RM200,0.5
91571,RM183,0.44
91571,RM702,0.4
91571,RM300,0.2
91571,RM304,1.08
91571,RM1101,80.15
91571,RM517,1.1
91571,RM202,3.8
54003,RM517,0.569
54003,RM982,0.028
93003,RM002,69.0
ADV007,RM106,1.2
ADV007,RM001,30.0
ADV007,RM220,0.05
ADV007,RM003,15.0
ADV007,RM053,4.0
ADV016,RM120,0.01
ADV016,RM001,20.0
ADV016,RM003,20.0
ADV016,RM081,0.6
ADV201,RM083,2.85
ADV201,RM102,0.5
ADV201,RM001,25.0
ADV501,RM001,34.0
ADV501,RM085,3.8
ADV501,RM135,0.0
ADV501,RM103,0.12
30001,RM001,10.0
30001,RM050,20.0
30001,RM101,1.0
30001,RM1201,2.0
30001,RM1005,7.0
30001,RM701,1.0
30001,RM501,1.0
91503,RM705,0.16
91503,RM702,0.715
91503,RM502,3.57
91503,RM304,2.645
91503,RM200,4.8
91503,RM183,0.785
93003,RM050,9.0
93003,RM1201,137.0
93003,RM1313,29.41
93003,RM300,4.9
41509,RM040,20.0
41509,RM045,18.0
41509,RM050,30.0
41509,RM203,10.0
41509,RM400,15.0
30004,RM001,10.0
30004,RM050,10.0
30004,RM101,10.0
30004,RM151,5.0
30004,RM1000,15.0
30002,RM001,25.0
30002,RM050,15.0
30002,RM101,1.0
30002,RM203,10.0
30002,RM302,4.0
11501,RM040,25.0
11501,RM045,10.0
11501,RM050,15.0
11501,RM062,2.0
11501,RM060,0.2
11501,RM100,0.4
11501,RM103,0.3
11501,RM957,1.0
30009,RM001,30.0
30009,RM101,5.0
30009,RM050,24.0
30009,RM1002,10.0
30009,RM1005,5.0
30009,RM700,5.0
30009,RM1610035,0.1
30012,RM001,20.0
30012,RM1005,20.0
10002,RM001,20.0
10002,RM1005,20.0
61503,RM300,0.06
61503,RM600,1.43
61503,RM182,0.1
61503,RM802,0.05
UD10001,RM123,0.0
UD10002,RM1610130,0.0
UD10002,RM065,0.0
70071,RM001,10.0
70071,RM005,3.0
70071,RM050,27.0
70071,RM1000,5.0
70071,RM1007,7.0
70071,RM1201,2.0
70071,RM200,1.5
70071,RM517,2.5
UD10003,RM001,50.0
UD10004,RM001,50.0
OOC001,RM040,18.0
OOC001,RM042,5.0
OOC001,RM047,18.0
OOC001,RM050,38.0
OOC001,RM060,0.5
OOC001,RM061,0.5
60003,RM005,24.38
60003,RM050,66.37
60003,RM1201,4.89
60003,RM605,4.2
60003,RM204,81.0
60003,RM210,81.0
60005,RM005,24.38
60005,RM050,66.37
60005,RM1201,4.89
60005,RM605,4.2
60005,RM204,81.0
60005,RM210,81.0
90002,RM1201,3.95
90002,RM517,5.09
90002,RM920,0.0
90002,RM502,2.16
90002,RM313,1.12
90002,RM1313,0.1
90002,RM204,7.86
90002,RM210,7.86
90002,RM918,0.0
90003,RM1201,3.95
90003,RM517,5.09
90003,RM920,0.0
90003,RM502,2.16
90003,RM313,1.12
90003,RM1313,0.1
90003,RM204,7.86
90003,RM210,7.86
90003,RM918,0.0
20003,RM001,6.7
20003,RM006,1.0
20003,RM052,18.0
20003,RM202,13.5
20003,RM200,13.5
20004,RM001,11.2
20004,RM1201,1.73
20004,RM052,18.5
20004,RM202,16.0
20004,RM200,18.5
50001,RM005,0.7
50001,RM050,4.22
50001,RM1201,0.3
50001,RM1008,1.51
50001,RM202,0.155
50001,RM200,0.155
85002,RM005,1.775
85002,RM1201,0.145
85002,RM050,4.65
85002,RM203,0.82
85002,RM202,0.82
85002,RM313,0.026
85003,RM005,1.775
85003,RM1201,0.145
85003,RM050,4.65
85003,RM203,0.82
85003,RM202,0.82
85003,RM313,0.026
86502,RM1101,80.15
86502,RM300,0.32
86502,RM304,0.17
86502,RM203,1.425
86502,RM202,1.425
91502,RM1101,80.15
91502,RM390,2.8
91502,RM300,0.71
91502,RM1313,0.16
91502,RM309,0.02
91502,RM203,1.6
91502,RM202,1.6
40193,RM005,11.0
40193,RM050,29.0
40193,RM1201,1.0
40193,RM197,0.6
40193,RM202,2.813
40193,RM203,2.813
40193,RM400,0.766
15097,RM005,10.0
15097,RM050,25.67
15097,RM1201,1.0
15097,RM1313,0.076
15097,RM202,5.44
15097,RM203,5.44
15097,RM605,0.05
90118,RM005,12.0
90118,RM050,27.87
90118,RM1201,1.0
90118,RM197,0.422
40009,RM003,5.0
64001,RM104,1.0
64001,RM9310,0.55
90118,RM202,3.935
90118,RM203,3.935
90118,RM313,0.123
40193,RM517,0.06
40193,RM605,0.143
20232,RM052,4.5
20232,RM1202,0.5
20232,RM005,11.5
20232,RM606,0.2
20232,RM204,12.6
22016,RM030,9.0
22016,RM031,9.0
22016,RM1201,0.5
22016,RM204,11.1
22016,RM606,0.1
40192,RM005,8.0
40192,RM050,25.0
40192,RM092,1.0
40192,RM1201,1.0
40192,RM200,10.0
40192,RM400,0.432
64008,RM030,0.6
64008,RM031,1.1
64008,RM1201,0.3
64008,RM122,0.1
64008,RM050,5.0
64008,RM602,0.572
64008,RM183,0.058
64008,RM200,0.259
41256,RM1100,78.2
41256,RM200,5.2
41256,RM400,0.7
41256,RM600,0.03
34001,RM037,37.1
34001,RM080,1.5
34001,RM104,1.5
34001,RM106,1.0
34001,RM200,3.0
34001,RM519,0.5
34001,RM520,1.2
34001,RM981,3.0
71034,RM702,0.1
71034,RM505,0.8
71034,RM304,0.63
71034,RM200,2.0
71034,RM183,0.05
71034,RM1102,72.2
64001,RM9300,0.2
41013,RM400,0.032
41013,RM200,0.21
41013,RM1313,0.015
41013,RM1101,16.67
50019,RM002,0.55
50019,RM006,0.275
50019,RM1201,0.295
50019,RM050,4.1
50019,RM1011,2.78
50019,RM700,0.025
10241,RM185,19.0
10241,RM122,0.035
10241,RM101,4.0
10241,RM005,16.0
10241,RM002,10.0
50020,RM002,0.55
50020,RM006,0.275
50020,RM1201,0.3
50020,RM050,4.1
50020,RM1011,2.2
50020,RM505,0.5
50020,RM700,0.02
90021,RM1201,0.2
90021,RM050,4.0
90021,RM1000,1.95
90021,RM517,0.78
90021,RM1011,0.75
90021,RM183,0.065
90021,RM1002,0.429
72001,RM122,0.08
42002,RM122,0.08
20173,RM002,3.0
20173,RM005,6.0
20173,RM050,21.0
20173,RM101,0.8
20173,RM104,0.8
20173,RM122,0.08
20173,RM204,11.5
20173,RM221,0.115
50168,RM005,15.0
50168,RM050,22.0
50168,RM092,1.0
50168,RM1000,0.2
50168,RM1008,1.3
50168,RM1201,1.0
50168,RM505,5.0
50168,RM700,0.215
50168,RM702,0.4
50195,RM005,9.0
50195,RM006,3.0
50195,RM092,0.5
91017,RM1101,81.4
91017,RM304,0.833
91017,RM300,0.073
91017,RM200,0.64
91017,RM1313,0.102
41014,RM505,0.038
41014,RM400,0.824
41014,RM200,0.855
31503,RM304,3.22
31503,RM300,1.15
31503,RM202,0.025
31503,RM1102,72.2
51505,RM1102,80.15
51505,RM502,0.1
51505,RM517,0.17
51505,RM202,2.25
51505,RM203,2.25
61504,RM1102,80.15
61504,RM604,2.3
61504,RM1313,0.02
61504,RM202,1.5
61504,RM203,1.5
91504,RM1102,80.15
91504,RM202,2.0
91504,RM203,2.0
91504,RM517,0.09
91504,RM705,0.04
15003,RM104,0.125
15003,RM101,0.125
15003,RM050,3.73
15003,RM005,1.9
15003,RM202,0.95
15003,RM1012,0.0368
15003,RM606,0.0024
15003,RM1313,0.009
15003,RM093,0.3
15003,RM151,0.0
61507,RM1101,80.15
61507,RM203,0.4
61507,RM202,0.4
61507,RM600,1.5
61507,RM300,0.15
61507,RM1313,0.03
86504,RM1101,80.15
86504,RM203,1.75
86504,RM202,1.75
86504,RM300,0.4
86504,RM1313,0.03
15004,RM001,1.375
15004,RM104,0.05
15004,RM101,0.05
15004,RM919,1.0
15004,RM092,0.025
60006,RM005,1.8
60006,RM104,0.15
60006,RM101,0.15
60006,RM050,4.77
60006,RM202,0.5
60006,RM203,0.5
60006,RM605,0.0055
UD10006,RM005,1.7
UD10006,RM104,0.2
UD10006,RM101,0.2
UD10006,RM050,4.764
UD10006,RM605,0.0194
UD10006,RM202,0.538
UD10006,RM203,0.538
UD10006,RM9400,0.025
41307,RM304,0.17
41307,RM300,0.32
91095,RM1101,80.15
91095,RM390,3.22
91095,RM309,0.02
91095,RM300,0.82
91095,RM203,1.84
86223,RM304,0.17
86223,RM300,0.32
86223,RM203,1.425
86223,RM1101,80.15
86503,RM1313,0.0285
86503,RM300,0.06
86503,RM304,0.07
32002,RM030,12.0
32002,RM031,12.0
20006,RM104,0.9
20006,RM101,0.9
20006,RM052,25.2
61506,RM600,4.0
61506,RM203,0.3
61506,RM202,0.3
UD10005,RM1313,16.5
UD10005,RM120,0.04
UD10005,RM101,0.5
UD10005,RM092,0.5
UD10005,RM090,0.5
UD10005,RM001,23.0
61506,RM1313,0.09
61506,RM1102,80.15
61505,RM1102,80.15
71505,RM705,0.28
71505,RM502,0.7
71505,RM306,0.0
71505,RM304,0.32
71505,RM203,3.05
71505,RM202,3.05
61505,RM202,2.0
61505,RM203,2.0
61505,RM605,0.02
61505,RM606,0.02
15002,RM802,0.001
15002,RM606,0.015
15002,RM604,0.006
15002,RM603,0.0
15002,RM517,0.015
15002,RM203,0.96
15002,RM202,0.96
15002,RM1313,0.062
15002,RM104,0.15
15002,RM101,0.15
15002,RM050,4.0
30013,RM502,0.511
30013,RM311,2.85
30013,RM304,5.637
30013,RM104,0.25
30013,RM101,0.25
30013,RM050,24.0
30013,RM005,7.5
32002,RM080,1.35
32002,RM107,1.35
32002,RM131,3.36
32002,RM203,0.44
32002,RM313,1.75
32002,RM517,2.7
UD10007,RM005,1.8
UD10007,RM104,0.15
UD10007,RM101,0.15
UD10007,RM050,4.7
UD10007,RM309,0.218
UD10007,RM1313,0.0155
UD10007,RM202,0.466
UD10007,RM203,0.466
UD10008,RM030,1.3
UD10008,RM031,1.3
UD10008,RM054,1.88
UD10008,RM101,0.1
UD10008,RM104,0.1
UD10008,RM197,0.108
UD10008,RM390,0.105
UD10008,RM910,1.159
UD10008,RM517,0.49
86016,RM1101,81.4
86016,RM200,0.8
86016,RM300,0.73
86016,RM309,0.08
86016,RM310,0.2
50021,RM005,8.5
50021,RM050,30.5
50021,RM1201,1.5
50021,RM092,0.5
50021,RM200,4.72
50021,RM502,1.77
50021,RM517,4.136
52001,RM984,0.45
52001,RM122,0.08
52001,RM092,0.5
20208N,RM002,6.5
20208N,RM006,1.0
20208N,RM050,16.0
20208N,RM101,0.9
20208N,RM104,0.9
20208N,RM122,0.08
20208N,RM200,22.5
20208N,RM220,0.01
40032,RM005,20.6
40032,RM1201,0.6
40032,RM400,0.735
40032,RM502,0.73
40032,RM200,2.148
60059,RM005,20.0
60059,RM1201,0.75
60059,RM200,0.454
60059,RM602,3.0
30047,RM005,26.0
30047,RM1201,0.5
30047,RM304,3.28
30047,RM300,0.35
30047,RM200,0.29
50022,RM005,4.5
50022,RM1201,0.2
50022,RM502,0.227
50022,RM304,0.002
50022,RM200,0.068
MT5001,RM005,15.5
MT5001,RM1201,0.4
MT5001,RM910,4.55
MT5001,RM502,0.021
MT5001,RM517,0.068
60062,RM005,25.0
60062,RM1201,1.0
60062,RM200,8.0
60062,RM606,0.55
60062,RM605,0.01
41014,RM1101,81.4
20227N,RM9802,0.035
51005,RM1102,72.2
51005,RM200,2.6
51005,RM304,0.039
51005,RM517,2.0
86012,RM304,0.083
86012,RM300,0.081
86012,RM200,1.9
86012,RM1313,0.043
86012,RM1101,81.4
64009,RM606,0.15
64009,RM200,0.125
64009,RM197,0.02
64009,RM037,1.0
44006,RM605,0.01
44006,RM520,0.015
44006,RM200,0.3
44006,RM197,0.01
44006,RM037,1.0
60036A,RM080,0.5
60036A,RM092,0.5
60036A,RM1015,4.25
60036A,RM1016,0.06
60036A,RM1201,2.0
60036A,RM606,10.57
60119,RM101,1.0
60119,RM1002,1.0
60119,RM092,0.4
60119,RM050,25.0
60119,RM001,7.0
90106,RM005,9.5
90106,RM050,19.0
90106,RM092,0.5
90106,RM101,1.0
90106,RM103,0.6
90106,RM197,0.19
90106,RM200,9.87
90106,RM304,0.07
90106,RM505,1.55
20036A,RM002,7.0
20036A,RM004,2.0
20036A,RM056,16.0
20036A,RM101,0.1
20036A,RM104,1.0
20036A,RM122,0.052
20036A,RM204,25.8
18003,RM802,0.016
18003,RM606,0.087
18003,RM602,0.036
18003,RM204,10.0
18003,RM135,2.2
18003,RM122,0.1
18003,RM104,1.0
18003,RM101,0.55
18003,RM050,19.0
18003,RM033,11.5
50002,RM005,2.0
50002,RM101,0.085
50002,RM104,0.085
50002,RM050,5.44
50002,RM202,0.0425
50002,RM203,0.0425
50002,RM501,0.286
50002,RM517,0.0169
30016,RM005,2.32
30016,RM101,0.132
30016,RM104,0.132
30016,RM050,4.31
30016,RM202,1.024
30016,RM203,1.024
30016,RM304,0.216
30020,RM005,2.4
30020,RM101,0.16
30020,RM104,0.16
30020,RM050,5.3
30020,RM300,0.125
30020,RM304,0.35
30020,RM202,0.247
30020,RM203,0.248
94003,RM037,1.125
94003,RM982,0.085
94003,RM981,0.105
94003,RM402,0.2
94003,RM199,0.07
61708,RM1102,72.2
61708,RM1313,0.02
61708,RM605,0.15
61708,RM606,5.5
60007,RM005,7.8
60007,RM101,0.55
60007,RM104,0.55
60007,RM050,24.0
60007,RM202,0.6
60007,RM203,0.6
60007,RM605,1.0
60007,RM1313,0.05
70002,RM005,1.775
70002,RM101,0.13
70002,RM104,0.13
70002,RM050,4.47
70002,RM502,0.39
70002,RM304,0.044
70002,RM702,0.295
70002,RM202,0.59
70002,RM203,0.59
15010,RM919,0.3
15010,RM204,0.05
15010,RM037,1.2
90004,RM020,1.9
90004,RM092,0.256
90004,RM101,0.135
90004,RM104,0.135
90004,RM050,4.93
90004,RM1313,0.185
90004,RM300,0.221
90004,RM304,0.11
90004,RM390,0.383
50199,RM005,7.0
50199,RM050,13.3
50199,RM101,0.25
50199,RM104,0.25
50199,RM202,0.318
50199,RM203,0.318
50199,RM502,0.338
11502,RM040,25.0
11502,RM042,7.0
11502,RM047,18.0
11502,RM060,0.1
11502,RM072,0.4
11502,RM1313,0.17
60009,RM005,14.0
60009,RM001,14.0
60009,RM101,0.5
60009,RM104,0.8
60009,RM050,25.0
60009,RM202,1.0
60009,RM203,19.0
60009,RM605,0.0
15005,RM001,12.5
15005,RM005,12.5
15005,RM101,0.8
15005,RM104,0.8
15005,RM050,28.0
15005,RM203,10.0
15005,RM202,14.0
15005,RM1313,0.41
15005,RM602,0.062
15005,RM9802,0.38
15005,RM606,0.048
15005,RM390,0.08
20010,RM005,19.0
20010,RM101,0.7
20010,RM104,0.7
20010,RM092,3.0
20010,RM051,46.5
20010,RM204,24.5
31229,RM1100,78.2
31229,RM300,1.8
31229,RM304,2.65
31229,RM505,0.2
86505,RM1101,81.4
86505,RM304,0.06
86505,RM202,1.75
86505,RM203,1.75
86505,RM705,0.048
UD10009,RM031,1.265
UD10009,RM107,0.16
UD10009,RM101,0.16
UD10009,RM052,3.26
UD10009,RM080,0.32
UD10009,RM202,2.8
UD10009,RM606,0.0395
UD10009,RM517,0.0025
UD10010,RM005,1.7
UD10010,RM101,0.15
UD10010,RM104,0.15
UD10010,RM050,4.93
UD10010,RM202,0.51
UD10010,RM203,0.51
UD10010,RM308,0.0557
UD10010,RM304,0.06
30021,RM101,0.15
30021,RM104,0.15
30021,RM050,3.78
30021,RM202,0.1
30021,RM201,0.0
30021,RM204,0.1
30021,RM304,0.65
30021,RM312,0.23
60011,RM005,12.0
60011,RM050,25.0
60011,RM092,0.6
60011,RM101,0.45
60011,RM104,0.45
60011,RM202,4.88
41521,RM1100,78.2
41521,RM204,5.4
41521,RM400,1.75
41521,RM502,0.098
60141N,RM092,0.5
60141N,RM602,5.0
18003,RM1313,0.2
10164,RM002,9.7
60057,RM602,5.18
60057,RM092,0.5
40001,RM005,2.0
40001,RM101,0.154
40001,RM104,0.154
40001,RM050,5.39
40001,RM202,0.615
40001,RM203,0.615
40001,RM9602,0.05
40001,RM400,0.024
20008,RM005,7.5
20008,RM101,0.9
20008,RM104,0.9
20008,RM052,20.15
20008,RM202,7.85
20008,RM203,11.0
60011,RM203,4.88
60011,RM605,0.1
60012,RM005,1.9
60012,RM101,0.125
60012,RM107,0.125
60012,RM050,5.16
60012,RM202,0.135
60012,RM203,0.135
60012,RM605,0.19
60012,RM1313,0.013
60012,RM602,0.425
34001N,RM037,37.1
10164,RM005,12.35
10164,RM101,2.64
10164,RM122,0.44
10164,RM135,0.88
10164,RM185,16.76
PWC201,RM004,25.0
PWC201,RM204,0.4
PWC201,RM606,0.01
85004,RM005,7.0
85004,RM101,0.5
85004,RM104,0.5
85004,RM050,20.0
85004,RM950,6.0
85004,RM951,0.2
85004,RM202,0.25
85004,RM203,0.25
20013,RM001,19.35
20013,RM006,1.35
20013,RM080,1.35
20013,RM101,0.675
20013,RM104,0.675
20013,RM202,8.1
20013,RM203,13.5
30023,RM001,12.5
30023,RM101,32.2
30023,RM104,0.89
30023,RM050,0.89
30023,RM304,2.68
30023,RM517,0.89
30023,RM202,0.89
30023,RM203,0.89
30023,RM300,0.4
30023,RM1313,0.015
30149,RM104,1.0
30149,RM101,1.0
30149,RM050,30.0
30149,RM005,10.0
16713,RM803,0.005
16713,RM1313,0.065
16713,RM1102,72.2
24501,RM037,4.4
24501,RM106,0.16
24501,RM104,0.24
24501,RM982,0.00035
24501,RM520,0.0125
24501,RM201,3.2
24501,RM197,0.0004
86506,RM1102,72.2
86506,RM304,0.35
86506,RM952,2.6
86506,RM202,2.5
86506,RM203,2.5
24502,RM106,0.16
24502,RM104,0.24
24502,RM037,4.4
24502,RM1313,0.003
24502,RM982,0.02
24502,RM520,0.01
24502,RM201,0.0
24502,RM200,3.2
UD10011,RM001,3.3
UD10011,RM050,9.0
UD10011,RM101,0.15
UD10011,RM103,0.15
UD10011,RM400,0.35
UD10011,RM600,0.29
UD10011,RM1313,0.0145
UD10016,RM005,3.0
UD10016,RM101,0.15
UD10016,RM103,0.15
UD10016,RM050,8.0
UD10016,RM600,0.435
UD10016,RM400,0.232
UD10016,RM1313,0.0145
UD10017,RM001,3.0
UD10017,RM050,8.2
UD10017,RM103,0.15
UD10017,RM101,0.15
UD10017,RM400,0.29
UD10017,RM600,0.35
UD10017,RM1313,0.008
UD10018,RM001,10.5
UD10018,RM101,0.5
UD10018,RM103,0.5
UD10018,RM050,27.5
UD10018,RM304,2.44
UD10018,RM309,0.537
UD10018,RM702,0.44
UD10018,RM517,2.285
UD10018,RM1313,0.125
24503,RM038,7.5
24503,RM107,0.45
24503,RM106,0.3
24503,RM200,6.75
24503,RM9803,0.001
24503,RM222,0.003
UD10019,RM038,8.5
UD10019,RM107,0.36
UD10019,RM106,0.24
UD10019,RM080,1.0
UD10019,RM519,0.23
UD10019,RM390,0.35
UD10019,RM910,2.3
UD10019,RM197,0.005
UD10020,RM038,4.37
UD10020,RM107,0.18
UD10020,RM106,0.12
UD10020,RM519,0.495
UD10020,RM910,1.16
UD10020,RM390,0.105
UD10020,RM197,0.02
20007,RM202,9.4
20007,RM200,13.4
20007,RM104,0.6
20007,RM101,0.6
20007,RM001,16.0
UD10021,RM038,8.68
UD10021,RM080,1.2
UD10021,RM107,0.36
UD10021,RM106,0.24
UD10021,RM519,0.276
UD10021,RM390,0.42
UD10021,RM910,2.0
UD10021,RM197,0.006
62501,RM030,1.0
62501,RM031,1.0
62501,RM107,0.3
62501,RM050,5.325
62501,RM602,1.043
62501,RM300,0.24
62501,RM1313,0.011
32503,RM030,1.1
32503,RM031,1.1
32503,RM050,4.7
32503,RM107,0.275
32503,RM300,0.415
32503,RM313,0.27
32503,RM1313,0.187
10051,RM002,18.5
10051,RM090,1.0
10051,RM092,0.5
10051,RM101,0.2
10051,RM103,1.0
10051,RM122,0.04
10051,RM183,21.0
10053,RM003,14.0
10053,RM020,5.0
10053,RM090,1.0
10053,RM092,0.5
10053,RM101,0.25
10053,RM122,0.04
10053,RM188,21.0
11203,RM040,18.0
11203,RM042,5.0
11203,RM047,15.0
11203,RM050,12.0
11203,RM060,0.5
11203,RM062,1.0
11203,RM100,0.1
11203,RM102,0.2
11203,RM183,11.0
11203,RM185,2.0
11204,RM185,2.0
11204,RM183,10.0
11204,RM102,0.2
11204,RM100,0.1
11204,RM062,1.0
11204,RM060,0.5
11204,RM050,6.0
11204,RM047,18.0
20370,RM122,0.14
63002,RM606,35.0
63002,RM1201,1.0
63002,RM033,30.0
43004,RM400,20.0
43004,RM1201,1.0
43004,RM033,30.0
MT1505,RM912,19.2
MT1505,RM910,1.6
MT1505,RM705,0.04
MT1505,RM517,0.05
MT1505,RM1201,1.0
MT1505,RM033,30.0
MT1506,RM910,10.0
MT1506,RM204,1.5
MT1506,RM1201,1.0
MT1506,RM033,30.0
33005,RM310,2.8
33005,RM1201,1.0
33005,RM033,30.0
33006,RM033,30.0
63003,RM033,30.0
63003,RM1201,1.0
93004,RM1201,1.0
93004,RM033,30.0
93004,RM705,0.15
21529,RM1104,47.48
21529,RM204,7.62
21529,RM222,0.4
21529,RM802,0.005
32501,RM131,0.055
32501,RM123,0.055
32501,RM121,0.055
32501,RM107,0.45
32501,RM080,0.45
32501,RM031,3.58
80008,RM001,9.0
80008,RM050,34.0
80008,RM101,0.5
80008,RM103,0.5
80008,RM803,0.05
80008,RM802,0.02
80008,RM202,1.75
80008,RM200,1.75
80008,RM310,0.1
80008,RM602,0.001
60014,RM005,7.0
60014,RM080,0.5
60014,RM101,0.5
60014,RM103,0.5
60014,RM050,20.0
60014,RM1015,14.0
60014,RM300,0.03
60014,RM200,0.1
91506,RM1102,72.2
91506,RM517,1.0
91506,RM202,1.5
91506,RM200,1.5
91506,RM304,0.6
91506,RM300,0.1
91506,RM1313,0.34
83501,RM033,24.0
83501,RM101,0.8
83501,RM103,0.8
83501,RM060,0.4
83501,RM050,6.4
83501,RM801,0.3
83501,RM1313,0.04
83501,RM202,4.0
83501,RM200,2.0
61709,RM606,1.155
61709,RM605,0.04
61709,RM200,0.22
61709,RM1313,0.004
61709,RM1102,72.2
41307,RM032,0.0
41307,RM123,0.0
41307,RM169,0.0
UD10023,RM065,0.0
UD10023,RM919,0.0
UD10023,RM211,0.0
UD10023,RM032,0.0
UD10023,RM169,0.0
UD10023,RM918,0.0
UD10025,RM919,4.0
UD10025,RM104,0.2
UD10025,RM101,0.2
UD10025,RM092,0.1
UD10025,RM006,0.5
UD10024,RM918,0.0
UD10024,RM919,0.0
UD10024,RM065,14.0
91095,RM169,0.0
91095,RM120,0.0
86223,RM911,0.0
86223,RM169,0.0
86223,RM1303,0.0
86223,RM121,0.0
86223,RM065,0.0
86223,RM032,0.0
UD10025,RM002,5.0
61001,RM919,5.0
61001,RM16UD10023,1.0
61001,RM151,7.0
61001,RM1303,1.0
61001,RM122,12.0
61001,RM065,4.0
33008,RM309,3.0
33008,RM304,4.0
33008,RM1201,1.0
33008,RM033,30.0
MT1507,RM033,30.0
UD10026,RM1102,80.15
UD10026,RM200,0.645
UD10026,RM400,0.2
UD10026,RM517,0.33
UD10026,RM1313,0.065
UD10026,RM602,0.06
UD10026,RM202,2.0
33007,RM310,15.0
33007,RM309,1.0
33007,RM1201,1.0
33007,RM033,30.0
33006,RM310,3.0
33006,RM309,8.0
33006,RM185,0.02
33006,RM1201,1.0
81526,RM801,0.288
63001,RM200,1.88
63001,RM502,0.007
12405,RM122,0.015
